identified_MA,model_type,sample_index,total_psnr,local_steps,local_psnr,local_label,local_conf1,local_conf2,remote_steps,remote_psnr,s0_hostname,s0_label,s0_conf1,s0_conf2,s1_hostname,s1_label,s1_conf1,s1_conf2,s2_hostname,s2_label,s2_conf1,s2_conf2,s3_hostname,s3_label,s3_conf1,s3_conf2,s4_hostname,s4_label,s4_conf1,s4_conf2,s5_hostname,s5_label,s5_conf1,s5_conf2,s6_hostname,s6_label,s6_conf1,s6_conf2
intel-xbridge,cifar10,299,69.61520417282381,108,69.61520473766315,3,0.4912136197090149,0.4912094175815582,82,184.8776847211116,server-amdrome,3,0.4912120997905731,0.4912109375,server-intelbroadwell,3,0.4912133812904358,0.4912096261978149,server-intelcascadelake,3,0.4912122189998626,0.4912108182907105,server-intelhaswell,3,0.4912133812904358,0.4912096261978149,server-intelivybridge,6,0.4912117123603821,0.4912112355232239,server-intelsandybridge,6,0.4912117123603821,0.4912112355232239,server-intelskylake,3,0.4912122189998626,0.4912108182907105
failure,cifar10,301,0.0,477,59.7219222794206,9,0.4995187520980835,0.4995089769363403,500,146.20092333392705,server-amdrome,9,0.4995157718658447,0.4995119571685791,server-intelbroadwell,9,0.4995158910751343,0.4995118379592896,server-intelcascadelake,9,0.4995179176330566,0.4995098114013672,server-intelhaswell,9,0.4995158910751343,0.4995118379592896,server-intelivybridge,9,0.4995167255401611,0.4995110034942627,server-intelsandybridge,9,0.4995167255401611,0.4995110034942627,server-intelskylake,9,0.4995179176330566,0.4995098114013672
failure,cifar10,302,0.0,691,55.987493380827416,2,0.4467791020870209,0.4467691481113434,500,151.99072211520897,server-amdrome,2,0.44677695631980896,0.4467710554599762,server-intelbroadwell,2,0.4467781484127045,0.4467699527740479,server-intelcascadelake,2,0.4467783272266388,0.446769654750824,server-intelhaswell,2,0.4467781484127045,0.4467699527740479,server-intelivybridge,2,0.4467801451683045,0.4467679560184479,server-intelsandybridge,2,0.4467801451683045,0.4467679560184479,server-intelskylake,2,0.4467783272266388,0.446769654750824
failure,cifar10,304,0.0,1001,53.03825271660407,0,0.4940245449542999,0.4940146505832672,500,147.518001615875,server-amdrome,0,0.4940215349197388,0.4940177798271179,server-intelbroadwell,0,0.4940216541290283,0.4940176606178284,server-intelcascadelake,0,0.494023859500885,0.4940153658390045,server-intelhaswell,0,0.4940216541290283,0.4940176606178284,server-intelivybridge,0,0.494021475315094,0.4940177202224731,server-intelsandybridge,0,0.494021475315094,0.4940177202224731,server-intelskylake,0,0.494023859500885,0.4940153658390045
failure,cifar10,305,0.0,1319,62.877441736560144,3,0.499325841665268,0.499316543340683,500,157.8921787325482,server-amdrome,3,0.4993264079093933,0.4993159174919128,server-intelbroadwell,3,0.4993265271186829,0.4993157982826233,server-intelcascadelake,3,0.4993273615837097,0.4993149936199188,server-intelhaswell,3,0.4993265271186829,0.4993157982826233,server-intelivybridge,3,0.4993229806423187,0.4993194043636322,server-intelsandybridge,3,0.4993229806423187,0.4993194043636322,server-intelskylake,3,0.4993273615837097,0.4993149936199188
failure,cifar10,306,0.0,1397,52.30854749450557,0,0.5000001192092896,0.4999905824661255,500,149.18612886434474,server-amdrome,0,0.4999984502792358,0.4999922513961792,server-intelbroadwell,0,0.4999994039535522,0.4999912977218628,server-intelcascadelake,0,0.5000010728836061,0.4999896287918091,server-intelhaswell,0,0.4999994039535522,0.4999912977218628,server-intelivybridge,0,0.5000008344650269,0.4999898672103882,server-intelsandybridge,0,0.5000008344650269,0.4999898672103882,server-intelskylake,0,0.5000010728836061,0.4999896287918091
failure,cifar10,309,0.0,1944,58.912107551379684,7,0.4935681223869324,0.4935587048530578,500,149.93459257447358,server-amdrome,7,0.4935681223869324,0.4935587048530578,server-intelbroadwell,7,0.4935678541660309,0.4935590326786041,server-intelcascadelake,7,0.4935676753520966,0.4935592114925385,server-intelhaswell,7,0.4935678541660309,0.4935590326786041,server-intelivybridge,7,0.4935708045959473,0.4935560822486877,server-intelsandybridge,7,0.4935708045959473,0.4935560822486877,server-intelskylake,7,0.4935676753520966,0.4935592114925385
failure,cifar10,310,0.0,219,61.65646930659725,1,0.4999793767929077,0.4999700784683228,500,151.51273983013002,server-amdrome,1,0.4999772310256958,0.4999722242355346,server-intelbroadwell,1,0.4999767541885376,0.4999727010726929,server-intelcascadelake,1,0.4999773502349854,0.4999721050262451,server-intelhaswell,1,0.4999767541885376,0.4999727010726929,server-intelivybridge,1,0.4999780654907226,0.4999713897705078,server-intelsandybridge,1,0.4999780654907226,0.4999713897705078,server-intelskylake,1,0.4999773502349854,0.4999721050262451
failure,cifar10,311,0.0,977,53.41434229038342,7,0.4999418258666992,0.4999320507049561,500,144.83815437306282,server-amdrome,7,0.4999409914016724,0.4999328851699829,server-intelbroadwell,7,0.4999402761459351,0.4999336004257202,server-intelcascadelake,7,0.4999396800994873,0.499934196472168,server-intelhaswell,7,0.4999402761459351,0.4999336004257202,server-intelivybridge,7,0.4999409914016724,0.4999328851699829,server-intelsandybridge,7,0.4999409914016724,0.4999328851699829,server-intelskylake,7,0.4999396800994873,0.499934196472168
failure,cifar10,313,0.0,144,52.666792113125716,2,0.5000046491622925,0.4999951124191284,500,147.69850746990886,server-amdrome,2,0.5000039339065552,0.4999958276748657,server-intelbroadwell,2,0.5000041723251343,0.4999955892562866,server-intelcascadelake,2,0.5000041723251343,0.4999955892562866,server-intelhaswell,2,0.5000041723251343,0.4999955892562866,server-intelivybridge,2,0.5000015497207642,0.4999982118606568,server-intelsandybridge,2,0.5000015497207642,0.4999982118606568,server-intelskylake,2,0.5000041723251343,0.4999955892562866
intel-xlake,cifar10,314,73.3551752006188,96,73.35521395510347,5,0.4982256889343262,0.4982161819934845,334,157.33576127735253,server-amdrome,5,0.4982248544692993,0.4982170164585114,server-intelbroadwell,5,0.4982226192951202,0.4982192814350128,server-intelcascadelake,2,0.4982216656208038,0.4982202351093292,server-intelhaswell,5,0.4982226192951202,0.4982192814350128,server-intelivybridge,5,0.4982229769229889,0.4982189238071442,server-intelsandybridge,5,0.4982229769229889,0.4982189238071442,server-intelskylake,2,0.4982216656208038,0.4982202351093292
failure,cifar10,315,0.0,1021,57.15813844908856,7,0.4526187479496002,0.4526090323925018,500,147.28973584416087,server-amdrome,7,0.4526167213916778,0.4526106119155884,server-intelbroadwell,7,0.4526175856590271,0.4526104629039765,server-intelcascadelake,7,0.4526179432868958,0.4526098966598511,server-intelhaswell,7,0.4526175856590271,0.4526104629039765,server-intelivybridge,7,0.4526178240776062,0.4526103138923645,server-intelsandybridge,7,0.4526178240776062,0.4526103138923645,server-intelskylake,7,0.4526179432868958,0.4526098966598511
amd,cifar10,317,66.76710509153214,122,66.76713470149579,6,0.5000047087669373,0.4999951720237732,242,155.1671198645771,server-amdrome,1,0.4999999403953552,0.4999999403953552,server-intelbroadwell,6,0.5000028014183044,0.499997079372406,server-intelcascadelake,6,0.5000018477439879,0.4999980330467224,server-intelhaswell,6,0.5000028014183044,0.499997079372406,server-intelivybridge,6,0.5000028014183044,0.499997079372406,server-intelsandybridge,6,0.5000028014183044,0.499997079372406,server-intelskylake,6,0.5000018477439879,0.4999980330467224
intel-xwell,cifar10,318,64.35968875437294,154,64.35964665154282,0,0.4970675408840179,0.4970611333847046,60,155.55520242608006,server-amdrome,0,0.4970654547214508,0.4970631897449493,server-intelbroadwell,7,0.4970647096633911,0.4970639944076538,server-intelcascadelake,0,0.4970643520355225,0.4970643520355225,server-intelhaswell,7,0.4970647096633911,0.4970639944076538,server-intelivybridge,0,0.4970648288726807,0.4970638751983642,server-intelsandybridge,0,0.4970648288726807,0.4970638751983642,server-intelskylake,0,0.4970643520355225,0.4970643520355225
failure,cifar10,320,0.0,1801,61.967800867947524,6,0.4999897480010986,0.4999799728393554,500,151.67899336285132,server-amdrome,6,0.4999912977218628,0.4999784231185913,server-intelbroadwell,6,0.4999897480010986,0.4999799728393554,server-intelcascadelake,6,0.4999889135360718,0.4999808073043823,server-intelhaswell,6,0.4999897480010986,0.4999799728393554,server-intelivybridge,6,0.4999891519546509,0.4999805688858032,server-intelsandybridge,6,0.4999891519546509,0.4999805688858032,server-intelskylake,6,0.4999889135360718,0.4999808073043823
failure,cifar10,323,0.0,1504,56.29311673241757,9,0.4802431166172028,0.4802332818508148,500,147.85376001157303,server-amdrome,9,0.480240136384964,0.4802362322807312,server-intelbroadwell,9,0.480243444442749,0.4802326858043671,server-intelcascadelake,9,0.4802437722682953,0.4802325367927551,server-intelhaswell,9,0.480243444442749,0.4802326858043671,server-intelivybridge,9,0.4802425503730774,0.4802336096763611,server-intelsandybridge,9,0.4802425503730774,0.4802336096763611,server-intelskylake,9,0.4802437722682953,0.4802325367927551
intel-xwell,cifar10,325,54.20457978556586,312,54.20459642594732,9,0.4999688863754273,0.4999600648880005,341,149.07350393339095,server-amdrome,9,0.4999661445617676,0.4999628067016602,server-intelbroadwell,1,0.4999645948410034,0.4999643564224243,server-intelcascadelake,9,0.4999657869338989,0.4999631643295288,server-intelhaswell,1,0.4999645948410034,0.4999643564224243,server-intelivybridge,9,0.4999661445617676,0.4999628067016602,server-intelsandybridge,9,0.4999661445617676,0.4999628067016602,server-intelskylake,9,0.4999657869338989,0.4999631643295288
intel-xwell,cifar10,326,59.9207744645242,117,59.92079822029968,8,0.484774112701416,0.4847641587257385,263,156.3686285010657,server-amdrome,8,0.4847699701786041,0.4847682416439056,server-intelbroadwell,9,0.4847691953182221,0.4847688376903534,server-intelcascadelake,8,0.4847700893878937,0.4847680032253266,server-intelhaswell,9,0.4847691953182221,0.4847688376903534,server-intelivybridge,8,0.4847704768180847,0.4847675859928131,server-intelsandybridge,8,0.4847704768180847,0.4847675859928131,server-intelskylake,8,0.4847700893878937,0.4847680032253266
failure,cifar10,329,0.0,1943,54.34151917308466,3,0.4605323672294617,0.4605225324630737,500,147.28006766622264,server-amdrome,3,0.460531085729599,0.460523784160614,server-intelbroadwell,3,0.4605311453342438,0.4605239033699036,server-intelcascadelake,3,0.4605304002761841,0.4605247378349304,server-intelhaswell,3,0.4605311453342438,0.4605239033699036,server-intelivybridge,3,0.4605325758457184,0.4605224132537842,server-intelsandybridge,3,0.4605325758457184,0.4605224132537842,server-intelskylake,3,0.4605304002761841,0.4605247378349304
intel-xlake,cifar10,330,69.59876292392246,65,69.598858022115,5,0.4998855292797089,0.4998762309551239,450,153.196565755748,server-amdrome,5,0.4998831450939178,0.4998786151409149,server-intelbroadwell,5,0.4998819530010224,0.4998798072338104,server-intelcascadelake,2,0.4998808801174164,0.4998808801174164,server-intelhaswell,5,0.4998819530010224,0.4998798072338104,server-intelivybridge,5,0.4998827874660492,0.4998789727687836,server-intelsandybridge,5,0.4998827874660492,0.4998789727687836,server-intelskylake,2,0.4998808801174164,0.4998808801174164
failure,cifar10,331,0.0,380,50.578885284100075,0,0.500000536441803,0.4999909996986389,500,146.14641708496652,server-amdrome,0,0.4999975562095642,0.4999939799308777,server-intelbroadwell,0,0.4999976754188538,0.4999938607215881,server-intelcascadelake,0,0.4999991059303284,0.4999924302101135,server-intelhaswell,0,0.4999976754188538,0.4999938607215881,server-intelivybridge,0,0.4999974370002746,0.4999940991401672,server-intelsandybridge,0,0.4999974370002746,0.4999940991401672,server-intelskylake,0,0.4999991059303284,0.4999924302101135
failure,cifar10,332,0.0,411,52.99643718324191,4,0.4983328878879547,0.498323380947113,500,148.8951633115571,server-amdrome,4,0.4983306527137756,0.4983255565166474,server-intelbroadwell,4,0.4983308911323547,0.4983254373073578,server-intelcascadelake,4,0.4983291029930115,0.4983271956443786,server-intelhaswell,4,0.4983308911323547,0.4983254373073578,server-intelivybridge,4,0.4983320534229279,0.4983240962028504,server-intelsandybridge,4,0.4983320534229279,0.4983240962028504,server-intelskylake,4,0.4983291029930115,0.4983271956443786
failure,cifar10,333,0.0,305,72.82399932880692,1,0.4991713166236877,0.4991613328456879,500,152.31853043897237,server-amdrome,1,0.49917072057724,0.4991618990898132,server-intelbroadwell,1,0.499169647693634,0.4991629719734192,server-intelcascadelake,1,0.4991700053215027,0.4991626143455506,server-intelhaswell,1,0.499169647693634,0.4991629719734192,server-intelivybridge,1,0.4991703629493714,0.4991622567176819,server-intelsandybridge,1,0.4991703629493714,0.4991622567176819,server-intelskylake,1,0.4991700053215027,0.4991626143455506
failure,cifar10,334,0.0,451,53.03836720935046,1,0.4961079061031342,0.4960979819297791,500,148.90934401629502,server-amdrome,1,0.4961062371730805,0.4960996210575104,server-intelbroadwell,1,0.4961065948009491,0.4960992634296417,server-intelcascadelake,1,0.4961053133010864,0.4961004555225372,server-intelhaswell,1,0.4961065948009491,0.4960992634296417,server-intelivybridge,1,0.4961041510105133,0.4961015582084656,server-intelsandybridge,1,0.4961041510105133,0.4961015582084656,server-intelskylake,1,0.4961053133010864,0.4961004555225372
failure,cifar10,335,0.0,95,56.99372883049119,7,0.4991483986377716,0.4991384148597717,500,148.50981186031217,server-amdrome,7,0.4991460144519806,0.4991407692432404,server-intelbroadwell,7,0.4991472065448761,0.4991395771503449,server-intelcascadelake,7,0.4991448223590851,0.4991419613361359,server-intelhaswell,7,0.4991472065448761,0.4991395771503449,server-intelivybridge,7,0.4991452991962433,0.4991414844989777,server-intelsandybridge,7,0.4991452991962433,0.4991414844989777,server-intelskylake,7,0.4991448223590851,0.4991419613361359
failure,cifar10,336,0.0,754,78.83753240862984,8,0.4999732375144959,0.4999634623527527,500,153.54069925995378,server-amdrome,8,0.4999731183052063,0.4999635815620422,server-intelbroadwell,8,0.4999722838401794,0.4999644160270691,server-intelcascadelake,8,0.4999726414680481,0.4999640583992005,server-intelhaswell,8,0.4999722838401794,0.4999644160270691,server-intelivybridge,8,0.4999729990959168,0.4999637007713318,server-intelsandybridge,8,0.4999729990959168,0.4999637007713318,server-intelskylake,8,0.4999726414680481,0.4999640583992005
intel-xbridge,cifar10,338,61.19155303283517,72,61.191602403146035,1,0.4994713962078095,0.4994623363018036,43,158.39090451099355,server-amdrome,1,0.4994688928127289,0.4994648396968842,server-intelbroadwell,1,0.4994682967662811,0.4994654357433319,server-intelcascadelake,1,0.4994678199291229,0.4994659125804901,server-intelhaswell,1,0.4994682967662811,0.4994654357433319,server-intelivybridge,0,0.4994668662548065,0.4994668662548065,server-intelsandybridge,0,0.4994668662548065,0.4994668662548065,server-intelskylake,1,0.4994678199291229,0.4994659125804901
failure,cifar10,340,0.0,263,52.97597450960343,1,0.5000008344650269,0.4999932050704956,500,151.37319203234864,server-amdrome,1,0.4999998807907105,0.499994158744812,server-intelbroadwell,1,0.4999998807907105,0.499994158744812,server-intelcascadelake,1,0.4999984502792358,0.4999955892562866,server-intelhaswell,1,0.4999998807907105,0.499994158744812,server-intelivybridge,1,0.4999998807907105,0.499994158744812,server-intelsandybridge,1,0.4999998807907105,0.499994158744812,server-intelskylake,1,0.4999984502792358,0.4999955892562866
intel-xlake,cifar10,341,67.98335724377634,296,67.98344219870854,9,0.4968164265155792,0.496807187795639,194,152.23272504660818,server-amdrome,9,0.496813952922821,0.4968096911907196,server-intelbroadwell,9,0.4968142807483673,0.4968093037605286,server-intelcascadelake,0,0.4968119263648987,0.4968116879463196,server-intelhaswell,9,0.4968142807483673,0.4968093037605286,server-intelivybridge,9,0.4968158304691314,0.4968077838420868,server-intelsandybridge,9,0.4968158304691314,0.4968077838420868,server-intelskylake,0,0.4968119263648987,0.4968116879463196
intel-xlake,cifar10,342,55.14719523303242,186,55.147218814349394,3,0.4996450543403626,0.4996357560157776,127,153.89173947629254,server-amdrome,3,0.4996417462825775,0.4996391236782074,server-intelbroadwell,3,0.4996426999568939,0.499638170003891,server-intelcascadelake,8,0.499640554189682,0.4996403157711029,server-intelhaswell,3,0.4996426999568939,0.499638170003891,server-intelivybridge,3,0.4996418654918671,0.4996390044689178,server-intelsandybridge,3,0.4996418654918671,0.4996390044689178,server-intelskylake,8,0.499640554189682,0.4996403157711029
failure,cifar10,343,0.0,1813,65.11066470624094,6,0.4999463558197022,0.4999377727508545,500,149.50754385358573,server-amdrome,6,0.4999488592147827,0.4999352693557739,server-intelbroadwell,6,0.4999473094940186,0.4999368190765381,server-intelcascadelake,6,0.4999465942382813,0.4999375343322754,server-intelhaswell,6,0.4999473094940186,0.4999368190765381,server-intelivybridge,6,0.4999463558197022,0.4999377727508545,server-intelsandybridge,6,0.4999463558197022,0.4999377727508545,server-intelskylake,6,0.4999465942382813,0.4999375343322754
