"","identified_MA","model_type","sample_index","total_psnr","local_steps","local_psnr","local_label","local_conf1","local_conf2","remote_steps","remote_psnr","s0_hostname","s0_label","s0_conf1","s0_conf2","s1_hostname","s1_label","s1_conf1","s1_conf2","s2_hostname","s2_label","s2_conf1","s2_conf2","s3_hostname","s3_label","s3_conf1","s3_conf2","s4_hostname","s4_label","s4_conf1","s4_conf2","s5_hostname","s5_label","s5_conf1","s5_conf2","s6_hostname","s6_label","s6_conf1","s6_conf2","total_steps","gt_label"
"419","intel-xbridge","cifar10",185,73.1617946416688,63,73.1619314065494,2,0.479060977697372,0.479051053524017,52,159.726774314879,"server-amdrome","2",0.479059129953384,0.47905296087265,"server-intelbroadwell","2",0.47905820608139,0.479053974151611,"server-intelcascadelake","2",0.47905632853508,0.479055762290955,"server-intelhaswell","2",0.47905820608139,0.479053974151611,"server-intelivybridge","7",0.479056000709534,0.479055762290955,"server-intelsandybridge","7",0.479056000709534,0.479055762290955,"server-intelskylake","2",0.47905632853508,0.479055762290955,115,5
"420","intel-xbridge","cifar10",187,55.5588023735584,173,55.5588023735584,3,0.49959334731102,0.49958810210228,17,199.471609702248,"server-amdrome","3",0.499592036008835,0.499589413404465,"server-intelbroadwell","3",0.499593108892441,0.499588340520859,"server-intelcascadelake","3",0.499591559171677,0.499589890241623,"server-intelhaswell","3",0.499593108892441,0.499588340520859,"server-intelivybridge","2",0.499590963125229,0.499590486288071,"server-intelsandybridge","2",0.499590963125229,0.499590486288071,"server-intelskylake","3",0.499591559171677,0.499589890241623,190,1
"422","intel-xbridge","cifar10",190,58.3664071604457,189,58.3664071604457,0,0.499631196260452,0.499624282121658,0,0,"server-amdrome","0",0.49963167309761,0.4996238052845,"server-intelbroadwell","0",0.499631077051163,0.499624401330948,"server-intelcascadelake","0",0.499631434679031,0.499624043703079,"server-intelhaswell","0",0.499631077051163,0.499624401330948,"server-intelivybridge","2",0.499628096818924,0.499627381563187,"server-intelsandybridge","2",0.499628096818924,0.499627381563187,"server-intelskylake","0",0.499631434679031,0.499624043703079,189,3
"423","intel-xlake","cifar10",192,80.5740291372975,84,80.5737086559213,7,0.499907165765762,0.499897390604019,158,155.122291145946,"server-amdrome","7",0.499902755022049,0.499901801347732,"server-intelbroadwell","7",0.499903231859207,0.499901324510574,"server-intelcascadelake","2",0.499902635812759,0.499901920557022,"server-intelhaswell","7",0.499903231859207,0.499901324510574,"server-intelivybridge","7",0.499904185533524,0.499900370836258,"server-intelsandybridge","7",0.499904185533524,0.499900370836258,"server-intelskylake","2",0.499902635812759,0.499901920557022,242,0
"424","intel-xlake","cifar10",193,58.9822263814836,129,58.9822349743932,8,0.49997615814209,0.499969959259033,467,150.917629726832,"server-amdrome","8",0.499974012374878,0.499972105026245,"server-intelbroadwell","8",0.499974250793457,0.499971866607666,"server-intelcascadelake","0",0.499973058700562,0.499973058700562,"server-intelhaswell","8",0.499974250793457,0.499971866607666,"server-intelivybridge","8",0.499975681304932,0.499970436096191,"server-intelsandybridge","8",0.499975681304932,0.499970436096191,"server-intelskylake","0",0.499973058700562,0.499973058700562,596,0
"427","intel-xbridge","cifar10",196,58.3927122169447,156,58.3927326775271,8,0.496513187885284,0.49650502204895,270,154.955320781864,"server-amdrome","8",0.496512234210968,0.496505856513977,"server-intelbroadwell","8",0.496511071920395,0.496507167816162,"server-intelcascadelake","8",0.496511876583099,0.496506303548813,"server-intelhaswell","8",0.496511071920395,0.496507167816162,"server-intelivybridge","6",0.496509283781052,0.496508926153183,"server-intelsandybridge","6",0.496509283781052,0.496508926153183,"server-intelskylake","8",0.496511876583099,0.496506303548813,426,0
"434","intel-xbridge","cifar10",204,68.532271124936,91,68.5323375928262,0,0.499953389167786,0.499950528144836,9,163.34801022257,"server-amdrome","9",0.499953150749207,0.499950766563416,"server-intelbroadwell","9",0.49995219707489,0.499951720237732,"server-intelcascadelake","9",0.499952912330627,0.499951004981995,"server-intelhaswell","9",0.49995219707489,0.499951720237732,"server-intelivybridge","0",0.49995219707489,0.499951720237732,"server-intelsandybridge","0",0.49995219707489,0.499951720237732,"server-intelskylake","9",0.499952912330627,0.499951004981995,100,5
"435","intel-xbridge","cifar10",205,50.9310330675131,237,50.9310364935024,2,0.499943614006042,0.499933838844299,363,154.037187599914,"server-amdrome","2",0.499940752983093,0.499936699867248,"server-intelbroadwell","2",0.499941468238831,0.499935984611511,"server-intelcascadelake","2",0.499942064285278,0.499935388565063,"server-intelhaswell","2",0.499941468238831,0.499935984611511,"server-intelivybridge","5",0.49993908405304,0.499938368797302,"server-intelsandybridge","5",0.49993908405304,0.499938368797302,"server-intelskylake","2",0.499942064285278,0.499935388565063,600,2
"442","intel-xbridge","cifar10",215,62.3332753948764,133,62.3333349630291,5,0.470086276531219,0.470076739788055,142,153.328969859079,"server-amdrome","5",0.470082968473435,0.470079720020294,"server-intelbroadwell","5",0.470083802938461,0.470078974962234,"server-intelcascadelake","5",0.470084428787231,0.470078438520432,"server-intelhaswell","5",0.470083802938461,0.470078974962234,"server-intelivybridge","2",0.470081716775894,0.470081329345703,"server-intelsandybridge","2",0.470081716775894,0.470081329345703,"server-intelskylake","5",0.470084428787231,0.470078438520432,275,2
"443","amd","cifar10",216,65.2285392041144,124,65.228611203713,5,0.33675816655159,0.336749106645584,189,156.945698602159,"server-amdrome","3",0.336753994226456,0.336753964424133,"server-intelbroadwell","5",0.3367560505867,0.336752086877823,"server-intelcascadelake","5",0.336756438016891,0.336751520633698,"server-intelhaswell","5",0.3367560505867,0.336752086877823,"server-intelivybridge","5",0.336755186319351,0.336753994226456,"server-intelsandybridge","5",0.336755186319351,0.336753994226456,"server-intelskylake","5",0.336756438016891,0.336751520633698,313,4
"446","intel-xwell","cifar10",221,54.1232705551541,379,54.1232838246846,8,0.498377591371536,0.498367846012115,484,148.572276135872,"server-amdrome","8",0.498373866081238,0.498371720314026,"server-intelbroadwell","0",0.498372912406921,0.498372673988342,"server-intelcascadelake","8",0.498373985290527,0.498371601104736,"server-intelhaswell","0",0.498372912406921,0.498372673988342,"server-intelivybridge","8",0.498374819755554,0.498370766639709,"server-intelsandybridge","8",0.498374819755554,0.498370766639709,"server-intelskylake","8",0.498373985290527,0.498371601104736,863,6
"447","intel-xlake","cifar10",222,52.1057892377094,213,52.1057985387571,0,0.500004172325134,0.49999463558197,418,150.759898066484,"server-amdrome","0",0.500001788139343,0.499997019767761,"server-intelbroadwell","0",0.500001549720764,0.49999725818634,"server-intelcascadelake","8",0.50000011920929,0.499998688697815,"server-intelhaswell","0",0.500001549720764,0.49999725818634,"server-intelivybridge","0",0.500001549720764,0.49999725818634,"server-intelsandybridge","0",0.500001549720764,0.49999725818634,"server-intelskylake","8",0.50000011920929,0.499998688697815,631,2
"449","intel-xbridge","cifar10",225,58.76342619504,331,58.7634544212209,9,0.499497562646866,0.499487787485123,333,149.492715260702,"server-amdrome","9",0.49949386715889,0.499491482973099,"server-intelbroadwell","9",0.499494224786758,0.49949112534523,"server-intelcascadelake","9",0.499493986368179,0.499491363763809,"server-intelhaswell","9",0.499494224786758,0.49949112534523,"server-intelivybridge","0",0.499493151903153,0.499492198228836,"server-intelsandybridge","0",0.499493151903153,0.499492198228836,"server-intelskylake","9",0.499493986368179,0.499491363763809,664,7
"456","intel-xbridge","cifar10",239,57.0724882087681,140,57.0724997832545,1,0.500003635883331,0.499994575977325,114,159.013772919809,"server-amdrome","1",0.500002205371857,0.4999960064888,"server-intelbroadwell","1",0.50000125169754,0.499996960163117,"server-intelcascadelake","1",0.50000125169754,0.499996960163117,"server-intelhaswell","1",0.50000125169754,0.499996960163117,"server-intelivybridge","8",0.499999284744263,0.499998807907104,"server-intelsandybridge","8",0.499999284744263,0.499998807907104,"server-intelskylake","1",0.50000125169754,0.499996960163117,254,0
"458","intel-xlake","cifar10",242,78.5009667712788,146,78.500783773062,8,0.499953150749207,0.499944090843201,71,155.712483836838,"server-amdrome","8",0.499952673912048,0.499944567680359,"server-intelbroadwell","8",0.499951958656311,0.499945282936096,"server-intelcascadelake","0",0.499948620796204,0.499948620796204,"server-intelhaswell","8",0.499951958656311,0.499945282936096,"server-intelivybridge","8",0.499950766563416,0.499946475028992,"server-intelsandybridge","8",0.499950766563416,0.499946475028992,"server-intelskylake","0",0.499948620796204,0.499948620796204,217,7
"460","intel-xbridge","cifar10",244,51.5548868243488,155,51.554889084478,2,0.49972215294838,0.499719530344009,19,168.668231278106,"server-amdrome","6",0.49972215294838,0.499719530344009,"server-intelbroadwell","6",0.499721080064774,0.499720603227615,"server-intelcascadelake","6",0.499721795320511,0.499719887971878,"server-intelhaswell","6",0.499721080064774,0.499720603227615,"server-intelivybridge","2",0.499721199274063,0.499720484018326,"server-intelsandybridge","2",0.499721199274063,0.499720484018326,"server-intelskylake","6",0.499721795320511,0.499719887971878,174,3
"464","amd","cifar10",248,57.1303553770635,87,57.1303645568588,8,0.499843537807465,0.499837338924408,31,164.305073531889,"server-amdrome","0",0.499840438365936,0.499840438365936,"server-intelbroadwell","8",0.499841630458832,0.499839246273041,"server-intelcascadelake","8",0.499841392040253,0.49983948469162,"server-intelhaswell","8",0.499841630458832,0.499839246273041,"server-intelivybridge","8",0.499842584133148,0.499838292598724,"server-intelsandybridge","8",0.499842584133148,0.499838292598724,"server-intelskylake","8",0.499841392040253,0.49983948469162,118,8
"470","intel-xbridge","cifar10",255,77.0571164134243,173,77.0570306176318,8,0.498222559690475,0.498212814331055,409,153.100075729161,"server-amdrome","8",0.498221188783646,0.498214185237885,"server-intelbroadwell","8",0.498220533132553,0.498214840888977,"server-intelcascadelake","8",0.498220950365066,0.498214423656464,"server-intelhaswell","8",0.498220533132553,0.498214840888977,"server-intelivybridge","0",0.498217642307281,0.498217642307281,"server-intelsandybridge","0",0.498217642307281,0.498217642307281,"server-intelskylake","8",0.498220950365066,0.498214423656464,582,3
"472","intel-xbridge","cifar10",257,54.6239838805932,291,54.6239907534053,0,0.500004768371582,0.499995231628418,364,155.091315237267,"server-amdrome","0",0.500001668930054,0.499998331069946,"server-intelbroadwell","0",0.500001430511475,0.499998569488525,"server-intelcascadelake","0",0.500000953674316,0.499999046325684,"server-intelhaswell","0",0.500001430511475,0.499998569488525,"server-intelivybridge","2",0.500000715255737,0.499999284744263,"server-intelsandybridge","2",0.500000715255737,0.499999284744263,"server-intelskylake","0",0.500000953674316,0.499999046325684,655,1
"473","amd","cifar10",259,81.4791831733793,192,81.4790275492406,2,0.498550623655319,0.498540878295898,17,161.724980373326,"server-amdrome","2",0.498546719551086,0.498544812202454,"server-intelbroadwell","4",0.498546361923218,0.498545169830322,"server-intelcascadelake","4",0.498546004295349,0.498545527458191,"server-intelhaswell","4",0.498546361923218,0.498545169830322,"server-intelivybridge","4",0.498546361923218,0.498545169830322,"server-intelsandybridge","4",0.498546361923218,0.498545169830322,"server-intelskylake","4",0.498546004295349,0.498545527458191,209,6
"478","intel-xlake","cifar10",266,52.4247361768639,120,52.4247403188588,2,0.497927933931351,0.497922241687775,52,163.514002844799,"server-amdrome","2",0.497926771640778,0.49792343378067,"server-intelbroadwell","2",0.49792605638504,0.497924149036407,"server-intelcascadelake","4",0.497925341129303,0.497924864292145,"server-intelhaswell","2",0.49792605638504,0.497924149036407,"server-intelivybridge","2",0.497927188873291,0.497923165559769,"server-intelsandybridge","2",0.497927188873291,0.497923165559769,"server-intelskylake","4",0.497925341129303,0.497924864292145,172,7
"481","intel-xlake","cifar10",270,67.2469140480397,220,67.2469647973508,5,0.499170124530792,0.499160140752792,363,153.366433230419,"server-amdrome","5",0.499166697263718,0.499163597822189,"server-intelbroadwell","5",0.499167412519455,0.499162882566452,"server-intelcascadelake","4",0.499165147542953,0.499165147542953,"server-intelhaswell","5",0.499167412519455,0.499162882566452,"server-intelivybridge","5",0.499167531728745,0.499162763357162,"server-intelsandybridge","5",0.499167531728745,0.499162763357162,"server-intelskylake","4",0.499165147542953,0.499165147542953,583,3
"484","intel-xwell","cifar10",276,57.0629793785868,88,57.0629894213432,3,0.42307311296463,0.423063218593597,17,162.466649062969,"server-amdrome","3",0.423071652650833,0.423065334558487,"server-intelbroadwell","4",0.423068404197693,0.423068344593048,"server-intelcascadelake","3",0.423069596290588,0.42306712269783,"server-intelhaswell","4",0.423068404197693,0.423068344593048,"server-intelivybridge","3",0.423070251941681,0.423066735267639,"server-intelsandybridge","3",0.423070251941681,0.423066735267639,"server-intelskylake","3",0.423069596290588,0.42306712269783,105,1
"493","intel-xwell","cifar10",289,64.8245005549118,113,64.8245687823966,9,0.499844253063202,0.499834716320038,136,153.876963971748,"server-amdrome","9",0.49984210729599,0.49983686208725,"server-intelbroadwell","1",0.49983948469162,0.49983948469162,"server-intelcascadelake","9",0.499842345714569,0.499836623668671,"server-intelhaswell","1",0.49983948469162,0.49983948469162,"server-intelivybridge","9",0.499840438365936,0.499838531017303,"server-intelsandybridge","9",0.499840438365936,0.499838531017303,"server-intelskylake","9",0.499842345714569,0.499836623668671,249,0
"495","amd","cifar10",291,53.9944198046106,206,53.9944292180979,7,0.50000125169754,0.499994575977325,469,148.754085241434,"server-amdrome","4",0.499998092651367,0.499997615814209,"server-intelbroadwell","7",0.499999761581421,0.499995946884155,"server-intelcascadelake","7",0.499999523162842,0.499996185302734,"server-intelhaswell","7",0.499999761581421,0.499995946884155,"server-intelivybridge","7",0.499999761581421,0.499995946884155,"server-intelsandybridge","7",0.499999761581421,0.499995946884155,"server-intelskylake","7",0.499999523162842,0.499996185302734,675,2
"497","amd","cifar10",295,57.0538410633992,235,57.0538586012965,7,0.480985522270203,0.480976343154907,159,152.986370367083,"server-amdrome","2",0.480981051921844,0.480980485677719,"server-intelbroadwell","7",0.480981826782227,0.480979770421982,"server-intelcascadelake","7",0.480981886386871,0.480979710817337,"server-intelhaswell","7",0.480981826782227,0.480979770421982,"server-intelivybridge","7",0.480980962514877,0.480980396270752,"server-intelsandybridge","7",0.480980962514877,0.480980396270752,"server-intelskylake","7",0.480981886386871,0.480979710817337,394,3
"499","intel-xbridge","cifar10",298,53.8311651478151,114,53.8311742140102,6,0.499997794628143,0.499988257884979,69,159.49095633838,"server-amdrome","6",0.499993503093719,0.499992549419403,"server-intelbroadwell","6",0.499994933605194,0.499991118907929,"server-intelcascadelake","6",0.499995172023773,0.499990880489349,"server-intelhaswell","6",0.499994933605194,0.499991118907929,"server-intelivybridge","8",0.499993741512299,0.499992311000824,"server-intelsandybridge","8",0.499993741512299,0.499992311000824,"server-intelskylake","6",0.499995172023773,0.499990880489349,183,6
